,tweet,label,lat,long
640,@cityofcalgary how will I know when I get power and access to my mission apartment ??? #yyc #yycflood,on-topic,34.05745376188893,-117.13533853051291
641,He asks her to a movie.,off-topic,33.805942135236,-117.2157518838649
642,Shaw have opened the Shaw Go WiFi network for all citizens in Southern Alberta  please connect to the ShawGo network #yycflood,on-topic,34.001307153378505,-117.38086254955046
643,If anyone needs batteries shaw store at chinook has a ton. @Crackmacs #yycflood,on-topic,33.8986006070587,-117.6828890225019
644,@kped12: @LizaStinton please RT to help those losing their homes to floods in Alberta redcross.ca #yycflood,on-topic,34.12166291011157,-117.32046586747005
645,@ulethbridge guest assistant Sam was very helpful and friendly. I'm going to pop in and check out the @ULethSU tomorrow morning.,off-topic,34.146651661700865,-117.2033553264904
646,figured out this was their renegade bus by now.,off-topic,34.155769916673016,-117.99876512182642
647,Not sure if anyone is aware ...but we're in a state if emergency. #yycflood @ Elbow And Riverdale http://t.co/ZgN7VkECdX,on-topic,34.10457282034138,-117.33779820629795
648,"Waiting to hear whether it's safe to drive to #yyc for #sledisland tonight. My gut is saying no. Stay safe, friends!",on-topic,33.9627832499242,-117.35505462286518
649,The river along Sifton Road is encroaching on yards. Lower than Mission but running much faster. #yyc #ABflood http://t.co/C49kI8XXDY,on-topic,34.13011346744119,-117.26701956171509
650,@CeciliaKissel you have no idea how many times I've used #IntelliLink / #MyLink to tune @theonefm to find Brent playing. Love to meet you 2!,off-topic,34.13460799305944,-117.54977811353864
651,@laurabuckley he was there last week!,off-topic,33.947476764772055,-117.27624763349314
652,@BradVBee no because the edge is In Calgary so I will just go on normal days! Because they didn't cancel school!,on-topic,34.00984971633578,-117.50163605765566
653,"le. The commander repeats that surrender simply is not possible, and reiterates #that the only peaceful solution to this",off-topic,34.12887595141595,-117.96027244680722
654,I don't think there's a single #NHL player that has floated his way onto a #NHL roster. They all compete with different skill sets,off-topic,33.83005238272394,-117.30947558821268
655,"Anyone for a game of golf? Just beware the raging river hazard, toppled outhouses, and beavers. The http://t.co/1FjrjB0ZrP",off-topic,34.12290663888851,-117.41573009136972
656,#dollarrentacar looking good.  The desk staff in Calgary are #awesome,off-topic,33.73936694023457,-117.52573659491324
657,@Prophecy_YEC @ScientiaPercept http://t.co/n0GA32G7OV http://t.co/4HvHjRQ58A read the second link not a perfect sphere bub #fail,off-topic,33.824690067067856,-117.70195971567826
658,Apparently I cheated and slept with two people already? You people need lives!,off-topic,34.049615172536875,-117.17117667512315
659,"Might be stuck in the burbs for a couple more days, I thought I would pick up some essentials from home. #yycflood http://t.co/AOqtkkJsZl",on-topic,34.05269565373145,-117.89569785202089
660,"dren to be alone. #Anakin and Tahiri sat side by side. Anakin stared out his window. As they passed Yavin 13, he found hi",off-topic,33.99472794573972,-117.95727144595315
661,The poor guy who owns this house!! #yyc #cranston #scary #ig @ Home http://t.co/Se3JNY5LRH,on-topic,33.692091233155224,-117.5253539323725
662,At the #winspear to see Nicole cross the stage at her graduation ceremony! @ Francis Winspear Centre http://t.co/lNOto3AnP1,off-topic,33.72545091943328,-117.54438673076392
663,its raining pretty hard here now. #MardaLoop #Calgary,off-topic,34.13495678519772,-118.01538729973028
664,Sometimes I find myself rereading a sentence backwards without realizing it but it makes perfect sense. But when I try again it's gibberish.,off-topic,34.17524631498218,-117.51144857134862
665,It was the best night ever! Totally worth losing my voice!  @ taylorswift13 @edsheeran http://t.co/nTiOg6Sliu,off-topic,33.8954699448469,-117.25056156741863
666,"When stuck in Black Diamond, one must buy an ice cream cone. It's the only logical choice",off-topic,33.767265769780614,-117.35207790890229
667,This was all under water yesterday. (at Quarry Park) [pic]  https://t.co/jcIJiHt96r,on-topic,34.027751609780495,-117.36735742084396
668,"He cursed under his breath as he walked, each stride punctuated with a soft expletive. The guilt did not relent and he c",off-topic,34.07757953573496,-117.77464428958676
669,"purple-bladed lightsaber he had built in his youth, the blade he had used to #destroy the clone, Alpha. A small metal to",off-topic,34.02556230958656,-117.264325963927
670,after a hard day of fence building... margaritas &amp; homemade burgers! #gratitude,off-topic,34.1457331209206,-117.84266377447138
671,"Its self-created weapons fired in return, steady and rapid. Jaina pulled back on the stick hard and was slammed #back aga",off-topic,33.918205934932296,-117.4405417629253
672,@daviedallen this weekend is a long weekend...not a chance that's happening,off-topic,34.151346586834364,-117.22547451300798
673,@mountroyal4u Accessibility Services will be available for rescheduled accommodated exams.,on-topic,34.04362135761931,-117.37345448018466
674,Forced to work with an injury swagswagswag http://t.co/g3wV8otYsB,off-topic,33.715871891385795,-117.57978031901509
675,"I am downtown! #calgary, #yyc, #calgarytransit @ 69th St. SW (C-Train) http://t.co/LwxVeSDvjE",off-topic,33.99459627688783,-117.85098533108459
676,@ElleBelle37 did u went to WEM?? Used to be the biggest mall but not anymore now,off-topic,33.96975936502335,-117.22320518817995
677,@ShinVicencio Afternoon dito eh. :-) Hehe. Hby? Maaga ka ba? or still not sleepy?,off-topic,33.71387748161752,-117.21805539986187
678,"hey! if we all buy a little bit of stuff, it adds up to alot! if you can, you should! panties &amp; soap &amp; stuff! easy!  http://t.co/3TlLTBln7t",off-topic,34.09981300023769,-117.41356040458422
679,Suddenly Ikrit jerked in alarm and held up a warning paw to silence the children. Immediately Anakin could sense that th,off-topic,34.103502796893366,-117.60393988915452
680,So head transplants are doable now. http://t.co/AxHwTTrlKG,off-topic,34.108766783288864,-117.36130212418837
681,#yyc we should keep in mind @pmharper  &amp; @Premier_Redford did exactly as they should by not meddling w/a civil leader @nenshi doing his job,on-topic,34.040097659473766,-117.37722116991085
682,"On Saturday 29, #CFL was Trending Topic in Calgary for 14 hours: http://t.co/IuOfwM52VH",off-topic,33.78918369635243,-117.67201881195194
683,"Taryn slipped out of the thicket and angled down toward the point where they expected to intercept the enemy, which Ben",off-topic,33.74162555074205,-117.28528975654015
684,@LisaTrampolina @JenGotClassNass I never lose I'm to much of a soar loser,off-topic,34.08289753131,-117.7657526319896
685,Come back @missiondiner ! We need hangover breakfast! These guys are still closed BUT are opening 7/28 http://t.co/LKiwCgoX6V,off-topic,33.78128898747867,-117.91210656785219
686,@eschwab15 could have used a penske today. Too bad you left early.,off-topic,34.025603994104856,-117.52898314755578
687,looking at the situation from another angle and deciding to be content with whatever she could wring from it.,off-topic,33.8388894680013,-117.61328458168096
688,If you want it done then you gotta do it yourself,off-topic,33.76769897464314,-117.60969890386917
689,@LadiesKnM  their day will come! They won't like how it feels! @DrianRok @eclatantly @Nana25lima @harden @litlsistr @colon_damaris @SchJanet,off-topic,34.13409069359642,-117.64170482871782
690,@thomaskeeper as long as resources aren't taken away from getting people back in their homes.,on-topic,33.78261244984794,-117.91448998997214
691,Bresking- 6 Calgary communities going back into homes TODAY:Details @GlobalCalgary #yucflood #abflood,on-topic,33.99932961983763,-117.7848320310448
692,"Hi friends, I'm safe, surrounded by water, but stocked with food and water. Just waiting it out now.",on-topic,34.03161529107894,-117.37282386240155
693,@niqr_ i had 2 exams for this semester.,off-topic,33.89618082679866,-117.72202292058552
694,"I'm at Rose &amp; Crown (Banff, Alberta) w/ 6 others http://t.co/p76JXoysqX",off-topic,34.12876997289879,-118.00671598107199
695,@Crackmacs same seems like 1/2 of#yyc is shut down.... #yycflood,on-topic,34.07267875519744,-117.32577101151925
696,"Great, Han said. We'll come with you.",off-topic,33.705615877871224,-117.65708314341028
697,I HAVE EXAMS ALL THIS WEEK LAJSJKDSKNSFJKSK OMG NO IM SO SCARED :((((((,off-topic,33.95803700607394,-117.81196106128019
698,@MayahJay lol my bad ... Loving it doing major touring this week,off-topic,34.0948896458765,-117.60110659131908
699,...Ought to waive some of their BS out clauses and make some decisions for the greater good of the big picture here. #yycflood,on-topic,34.03001504653057,-117.91869242808146
700,Half Off Bridal-Gown Dry Cleaning from Fine Drycleaning http://t.co/POuzsUZyDH,off-topic,34.130064892794046,-117.32905782393526
701,Calgary floods delay Conservative Party convention: The Conservative Party national policy convention which was... http://t.co/FJJ7tWJC0h,on-topic,33.963041411257386,-117.78574669989756
702,"#YYCFlood  History in the Making: History writes itself, like it or not. The beauty is that the people who... http://t.co/RHyTLTqGuQ",on-topic,33.92715714858462,-117.51280967486694
703,Supreme bug protection. Cooking for a house full of refugees. #floodageddon @ Dunne/Turk Household http://t.co/jMvHHe5xZF,on-topic,33.882427047950124,-117.75018586416938
704,Highway 1 in #MedicineHat NOT closing now. Transportation Comms says because flood water not expected to rise much more at this time.,on-topic,33.99370126591401,-117.21128386811739
705,I've watched enough Disney movies to know that we're either all going to turn into mermaids or a mutha fuckin prince is coming to save us.,off-topic,33.899814391937866,-117.96732716973176
706,"Not that I actually know German. Thanks, Google Translate!",off-topic,33.882931440957265,-117.5884207345088
707,@justaytay what a great concert hey? Can't believe its over now,off-topic,33.99602070966591,-117.87149955916519
708,Longest line ever at this Canada Post... Gah!!!! (@ Shoppers Drug Mart - @shopprsdrugmart) http://t.co/jC429bAxqT,off-topic,34.05221058839519,-117.91263805313255
709,I swear this girl is crazy,off-topic,34.07351381540736,-117.88511137764092
710,"#Skywire was boring, what was exciting was when Rodman went off the cliff &amp; KO'd himself",off-topic,33.847192096786536,-117.75559825793405
711,@NelsonTagoona so glad that you missed the floods and saw our sunny side last Monday as we Honoured Mother Earth @ShelleyLarose,on-topic,34.055421900225745,-117.36838542549526
712,Helping Calgary. What a babe! @ The Stairs http://t.co/uNdRrreVKf,off-topic,33.76366525742745,-117.38897361535956
713,AZ Emergency Information Network for up to date info / evacs / how to find loved ones. http://t.co/sZcCi11AhF Our prayers are with you.,on-topic,34.02926104198957,-117.3367722012617
714,At stamps game. Don't use this bucket. #yycflood fundraiser. http://t.co/Ls3WKvt6bB,on-topic,34.040649462070995,-117.3426305451082
715,"Expectations: Me: happy birthday i love you Mommy: thanks my princess, i love you too  Reality:  Me:happy birthday love you Mommy: thanks",off-topic,34.1065206592333,-117.25198244084662
716,"Yep, Fish Creek Park is flooded too!! Good thing I brought my life jacket. #flood #yycflood http://t.co/QhAqvQJggN",on-topic,34.00740568126015,-117.48184533618881
717,Not sure any of my neighbors will complain about me walking around topless. HOLE-E! It's hot outside.,off-topic,34.00504826987285,-117.29340499075752
718,"A new vision came to him, rushing out of the void to fill his mind.",off-topic,33.89506187947492,-117.13907284529205
719,"b offer being legit. That you, Falsta?",off-topic,34.034523743569174,-117.53019273473629
720,@nenshi @cityofcalgary Any word of evacuating Chaparral Valley? We are kinda sitting right in the river bed... #newcommunity,on-topic,33.7369430167282,-117.23803732788593
721,@LadyDAfterDark Yay. I imagine one character and such? Can we bang out the details tomorrow? So sleepy...,off-topic,33.84404740235992,-117.46929042388999
722,"He climbed to his feet, put the autopilot into launch prep, and methodically donned the vac suit and oxygen kit, all whi",off-topic,33.74843869225616,-117.4500342111049
723,POS Service Technician &amp;acirc; One Year Contract (Mat Leave)!Toronto #job #hiring http://t.co/3oZPvtswjQ,off-topic,33.94150292913067,-117.32215028156381
724,@yespedro yea finally got out today - how's the floodin treating you?,on-topic,33.81366609770823,-117.90916793682166
725,@Calvin_Sears Mr McDonald . Big thank you for the  help coming to us in alberta . Truly proud to be part of this company .thank you,on-topic,34.047966729923424,-117.5703209047396
726,Bahay ni Lola Margarita   Please come stop by our Garage Sale Fundraiser for WYD!!! Your support is http://t.co/1NrsDjsdMQ,off-topic,34.03590227653799,-117.88778861856547
727,"I'm at Calgary International Airport (YYC) (Calgary, AB) w/ 5 others http://t.co/dAyG1dROUM",off-topic,34.08553909582132,-117.54895814489099
728,"@Crackmacs bit of a drive, but the Calgary Jewish center is offering free gym use to those whose home gyms are closed due to flooding",on-topic,34.043897631574396,-117.36623332796886
729,@TreenasOil : I hate too see Oilers give up on MPS,off-topic,34.138055538392585,-117.82906078465949
730,Should I already make my guesses for bucci overtime challenge for game 5? Sharp/Paille,off-topic,33.86346204345269,-117.35402518030841
731,Sconn exhaled audibly and slumped back against the wall adjacent to Burgo's suite. His eyes fluttered closed.,off-topic,34.14781353449629,-118.00293307538342
732,"I'm not 100% boned up about it, but... #engineertalk #professional #gitrdone",off-topic,33.77812339315322,-117.5095073851488
733,"Slept in which was much needed, and now enjoying coffee on the patio. #beautifulmorning #yeg http://t.co/ZE9l6GpU15",off-topic,33.861958769292094,-117.90046619705215
734,'Taylor Swift' shows up at this time as Trend in Calgary http://t.co/Utf2At7Ipt,off-topic,33.699265937732925,-117.44241972785322
735,#Dinner time with my #BFF. Xo #west #rooftop #summertime #heat #sunshine #goodtimes #love you. @ WEST http://t.co/i6ShQOUA1E,off-topic,34.041284870237625,-117.69611543256163
736,Move in less then a month #bittersweet,off-topic,33.73626292261786,-117.1499351190274
737,Were in trouble! Han decided as he switched to autopilot and rose from his seat. Chewbacca followed Han out of the co,off-topic,34.15222035057388,-117.16208151577393
738,Women showing off bra straps is like guys showing off underwear.  Buy the right bra! Pull up your pants! #respect http://t.co/WWiy0F01jC,off-topic,33.894041294311094,-117.88536041850546
739,Brown-beard fared better. He managed to pull a grenade from his pocket-and even get it armed-befor #autofollowback e Leia hit him with a,off-topic,33.79300027041323,-117.77140328558605
740,"There's thunder a lightning, cuddle weather girls :ppppppp #comecuddle",off-topic,34.015594535459556,-117.40127399403063
741,Going home...fun night still,off-topic,33.76157587882484,-117.54400333469646
742,"@FoxNews: Floods kill 3, force 75,000 from homes in Calgary http://t.co/34lCFxhWdv #abflood it has been crazy here! Pray for these people",on-topic,33.70924186942851,-117.9155154471188
743,@WBrettWilson @TarzanDan whenever works for you! Thanks looking forward to it :),off-topic,33.72369347587293,-117.383747255014
744,"There might be a thousand food items on a table, but you do not need to eat them all in order to satisfy your hunger,",off-topic,33.96241136785177,-117.26423386000766
745,@rachaelm0716 you will probably be married before me to be quite honest. Aha,off-topic,33.897617876785034,-117.77138787214363
746,Warms my heart all the texts from people making sure I'm okay.,on-topic,34.06415236674699,-117.36217894824229
747,Yoga Ball Katamari Damacy Controller. If I get this I will die and go to controller heaven.   http://t.co/8Jc1dZs4ZA #katamari,off-topic,34.08750853447311,-117.93421288027827
748,"@jeffmeier87 I'm trying to volunteer cuz we're poor but at the same time, it's our like 7th annual lake party that I never miss...",on-topic,33.77600920242155,-117.48515983467364
749,"awe. Some actively dislike us. A few harbor hate, still nurtured and #fresh following the Despot War twelve years ago, a",off-topic,34.127806523737874,-117.32165142690577
750,"and is usually viewed in a #heroic light, recent events notwithstanding.",off-topic,33.839286967518404,-117.35394764012368
751,"@KatieHeigl you're going to bring goats back in style haha. Congrats, she's beautiful! And the weather looks not too baaaaaaad.",off-topic,33.88209523513528,-118.01997712260682
752,@PaigeScanlon @kristenmas0n I poop Molly all the time. She hates it but whatever,off-topic,33.9017677815239,-117.42251499942986
753,"@renee_shepard Just convince a guy to hang upside down from a tree, or take matters into your own hands and set a trap.",off-topic,34.10511596423925,-117.68793712802716
754,"Ok so I spent the weekend buying soa t shirts. Also checked out your online stuff, but I noticed that your vests don't have the patches",off-topic,34.02927688311253,-117.98922847506815
755,Spending the day helping out rural Albertans reclaim their homes. #abflood #yyc #calgarystrong [pic]: http://t.co/5Cm1NGawNs,on-topic,33.7031282957602,-117.16098062608462
756,loving the length of my hair now :)! #mediumlength #haircut,off-topic,34.164494151086416,-117.54469368988843
757,I dont know them :(( #beforeyouexit #band http://t.co/2MzBWbEz8J,off-topic,33.86080553667462,-117.51592627101026
758,"@JerroldMcGrath I'll tell Noah, he'll be happy to get the costume back. It's the little things these days!",off-topic,34.08570230035657,-117.38062373729119
759,@TamaraVineberg what are you watching?,off-topic,34.033227649417626,-117.71646105670104
760,it was so cute how the guy that was working in zumiez asked for my number,off-topic,33.78020214787554,-117.9718481308881
761,Tuesday morning update: 4st store still closed due to no power in our community. Closest Bronze Baxx is our Sirocco drive location!,off-topic,33.79087488782614,-117.50879961576673
762,@__rilleyGriffin thank uu! I would never of thought of that either,off-topic,34.13505637335275,-117.843575331151
763,Not sure if anyone is aware ...but we're in a state if emergency. #yycflood @ Elbow And Riverdale http://t.co/ZgN7VkECdX,on-topic,34.06489041761661,-117.32345192130938
764,"rious resistance, and the #very last thing they could have expected was resistance from Imperial storm-troopers. Brightwa",off-topic,34.120212381838655,-117.48985898472033
765,@janssen34032875: @AvaKoxxx: titty close up self shot  xxx wow xxx http://t.co/CJ2fUT8Pnu I would love to #titfuck those #massivejugs!!,off-topic,34.101327933399574,-117.38385752052851
766,Those are some nice riders sneakers man  #dedication #goesksgo,off-topic,33.85527936458339,-117.9604743033
767,(I wanna) Channing all over your Tatum - http://t.co/wtABXklGhz,off-topic,33.71574407300375,-117.38984788907507
768,@BestProAdvice: http://t.co/Azwvusfk3K I already do that shit,off-topic,33.89831974689108,-117.41539684642872
769,Only crummy thing about being stuck at school all day is that I become the Help Desk for everyone. Without wanting to be.,off-topic,34.1365502683312,-117.24624121463518
770,@Notebook: Those late night messages that make you smile.,off-topic,33.82268151202058,-117.33040506574658
771,"Hey Girl, down there you look like a sweet nickel. #CanadianSexEuphemisms #sorry #sosorry #imaterribleman",off-topic,33.993359714335824,-117.87147126281181
772,"I'm at Snap Fitness (Fort Saskatchewan, AB) http://t.co/r30JcxxW46",off-topic,34.020157088981556,-117.34513464161833
773,This gopher sits pretty for Pringles chips Tigis having a ball! http://t.co/wVHem2aIlE,off-topic,34.0452403452577,-117.97770721104203
774,"Play message, he told  #instantfollow it. #",off-topic,34.149026289359554,-117.61621026972988
775,feel like a lost dog in this mall Jesus fuck,off-topic,33.82692320380271,-117.7363956901328
776,Mayor advises everyone to avoid downtown area.  #abstorm #yyc #floodpotential,on-topic,34.072203750652086,-117.34931755852361
777,@karibear09 Im fine...been having a lovely chat with @DrianRok !,off-topic,34.162153851635594,-117.92627627723435
778,@vallogolfer I may go help out tomorrow. We will chat then.   I hope I can make it anyway!,off-topic,33.9139896130234,-117.14339233268795
779,"Stop acting like you can get any guys you want, because you can't! #SorryNotSorry #ItsTheTruth #Annoying #JustStop #YouArentHot",off-topic,33.88577450481772,-117.84463005730778
780,Now hiring for a Construction Manager in Calgary Alberta Great company with 50+ years of service! #job #hiring http://t.co/mmWClAvKHi,off-topic,34.114211364794954,-117.69483930216082
781,Jeez finally. She thinks it's ok to nap. When the river is steadily rising by her place. Crazy woman.,on-topic,33.926436482841574,-117.90170390653122
782,Maybe some nankatai or tepla. RT @kayzramulji: @nenshi needs some chai and some much needed rest! #nap4nenshi,off-topic,33.932908948846936,-117.15773818612527
783,Back at 'er bright &amp; early! I'll be live on @my96fm and @CHAT945 throughout the day w/ hourly updates on the #mhflood. Stay safe! #medhat,off-topic,33.7582647092439,-117.24790220062489
784,@Sarah_Lindell36 Thanks to you I'm still obsessed with him!,off-topic,33.87452783695344,-117.98735155069626
785,For all the Bus who are price gouging us for water and supplies.... Enjoy your Money... Karma is Coming !!! http://t.co/WiR1uOf7C8,on-topic,34.04732840085278,-117.3523950659331
786,The third period is going 2 be the most intense 20 minutes of my life! LETS GO BRUINS #bruins bruinsfam #nhl #CHIvsBOS #becauseitsthecup,off-topic,33.888705590782976,-117.88188383961175
787,"Ah, sweet victory. Close enough",off-topic,33.762822192668665,-117.75908401308095
788,@bdydbl I'd be thinking sunshine and white sand beaches,off-topic,33.745798655005004,-117.28165202619952
789,"When Ben failed to answer, Tahiri shot him a knowing half smile. Sorry-I forgot. You're the man who tells us nothing.",off-topic,34.03374219279701,-117.54094108088333
790,@CalgaryPolice Is Hwacs playing any role for this evacuation order? Or down in High River?,on-topic,34.13839559669796,-117.63298633399877
791,"Hahahaha! Too early for that shit, psycho.",off-topic,33.73522440471539,-117.34366694789415
792,No painkillers will do the job. #fuckingchapped,off-topic,33.724499128249946,-117.8322786652424
793,Good thing the hood is on a hill. #beingghettopaysoff,off-topic,33.779631990127676,-117.52031841870448
794,@ctvnews I have exclusive photos of the flood and evacuation from some parts of Banff. If you are interested in purchasing call 4033605001,on-topic,34.019471162813495,-117.75460388491803
795,"s fist down hard upon the desk. He roared, I 'didn't not' tell you because #I thought you were smart enough to know bett",off-topic,33.92858849654928,-117.65071819006577
796,@mimiveale I too am at a house party.,off-topic,33.725650578962096,-117.90062329638225
797,"And #hes really sure Villachors working with Black Sun? Dozer asked, his voice dark.",off-topic,34.138300035308255,-117.54506840754414
798,Wine night is getting the best of me #twerk @SJJoly08 @sjohnston21,off-topic,34.01245124002125,-117.77441476547166
799,"I don't think so, Han said. That old dame is just space-crazy enough to think a few hundred tin suits might actually",off-topic,33.77763302909782,-117.99001555283381
800,@SpookyBooGal just two hours from me we got severe flooding,on-topic,34.05226774906988,-117.37462653539211
801,@Crackmacs same seems like 1/2 of#yyc is shut down.... #yycflood,on-topic,33.74025414432387,-117.50803166046748
802,@AndrewBerkshire ugh it's all horrible. I love this place so much and seeing it be destroyed is breaking my heart.,on-topic,33.99307633274676,-117.62307967607273
803,Could someone please RT the volunteer registration number? #yycflood,on-topic,34.12656887971226,-117.88011581175975
804,@baldoosi @CoachFrank18 @DarrenDreger - but that is easier said than done.,off-topic,33.745227453627656,-117.72076844570283
805,I don't have renters insurance!! Noo,on-topic,33.84931897863315,-117.96768841248769
806,Calgary floods delay Conservative Party convention: The Conservative Party national policy convention which was... http://t.co/FJJ7tWJC0h,on-topic,34.04590426622764,-117.33810865181083
807,In that case.. I guess we've all officially graduated!,off-topic,34.10784264668411,-117.98281469775371
808,Canada Day events to act as celebration of Calgarys resiliency: Calgarians are invited to celebrate Canada Day... http://t.co/Ouoaq9B4Oi,off-topic,33.90243717506423,-117.5917779629997
809,Mayor advises everyone to avoid downtown area.  #abstorm #yyc #floodpotential,on-topic,33.77601143772995,-117.2610564514171
810,"Lets take a few minutes, he suggested. Go wander around the suite, stare out at the city, get a drink, do whatever y",off-topic,33.950669315662246,-117.20611025078004
811,Let Jean Becq know be can work at my photo studio. #abflood #togs,on-topic,34.13057273669917,-117.21449381453304
812,"Redford, Harper pledge co-ordinated response to Alberta flooding: Premier Alison Redford has reiterated Friday... http://t.co/15E8VEywhM",on-topic,33.837847396252734,-117.16204040150178
813,"While WRP and CPC are out tirelessly working to help the communities they represent, this ghoul says this. #abflood http://t.co/lokkJH3Zjt",on-topic,33.69389801821102,-117.63376104512085
814,"My apologies, Admiral. I merely assumed you'd want-",off-topic,33.985499109975244,-117.2805472239483
815,@SaintMichael_AB why would they turn you away? That is terrible! #yycflood,on-topic,34.06554772453332,-117.37124933806746
816,#KCAMexico #CarlyRaeJepsen all of u guys better be voting for Sweetie Girl,off-topic,33.78159801454611,-117.6223447085773
817,#abflood Glenmore Reservoir is very deep today. http://t.co/WGSXvQuojD,on-topic,34.1341992228771,-117.8565583837956
818,At stamps game. Don't use this bucket. #yycflood fundraiser. http://t.co/Ls3WKvt6bB,on-topic,33.846589173385375,-117.65503375488375
819,"Help Desk Technician in Calgary, AB #job #hiring http://t.co/tbAdDh2Bxd",off-topic,33.850310562710696,-117.6597679440145
820,@WeeMadAggie not at all. Wearing proper attire for the activity is an sign of good sense/intelligence.,off-topic,34.11818471945751,-117.41008182395456
821,"Forklift / Counter Balance Operator needed in Cochrane, AB #job #hiring http://t.co/TdktNIrBHp",off-topic,33.848810299265466,-117.44875262417108
822,Typical back lane in Sunyside now. Poor residents with old homes and basements. #yyc #yycflood http://t.co/o4ecH9pCqe,on-topic,33.8784321310963,-117.13475687143834
823,rs to floods of running lights in an even greater range of hues. Tourists visiting Coruscant from other worlds often sto,on-topic,33.98358471490459,-117.64120758103985
824,@Itsjustcash36 Ok. So the next step for Morley is tweeting Walmart Costco anyone else for large donations.  Right?,off-topic,33.89853486998793,-117.76611419667974
825,@AmyBlacksson lol Burco and Somaliland in general you don't really need to take anything its all over there,off-topic,33.69317092273783,-117.98533888837366
826,"#TweetMyJobs #Retail #Job alert: Merchandise Coordinator | TJX Canada | #Edmonton , AB http://t.co/YpsX2trnrc #Jobs",off-topic,34.00336158714845,-117.97542677345766
827,@CrashleyW no beer and fireworks tonight for you?,off-topic,33.88864809210085,-117.81692866008927
828,@PrincessSarahhh I'm petitoning Alberta gov to install new water redirection system to direct all future flood waters in Calgary to Edmonton,on-topic,34.07309299726514,-117.35041579741069
829,Don't know if I'm more mad or hurt .. Where the drinks at .. Man fuck this.,off-topic,34.07557751832789,-117.6389298307679
830,Its going to be so hard to say goodbye today.,off-topic,33.876225634025616,-117.17014375354228
831,to her not used his own arm to deflect the bolt.,off-topic,33.98862375649591,-117.93353252321837
832,First aid hurry up. I'm not being paid to sit around,off-topic,33.84926373537619,-117.38555626287582
833,@WORDUPTORONTO Thanks for the follow!,off-topic,33.83031411570172,-117.61563783500313
834,@MrSilverScott @TravelAlberta so does that mean you'll come renovate my house #itreallyneedsit,off-topic,34.014051473861784,-117.20418382751085
835,Legs shoulders and abs. (@ World Gym) http://t.co/9nmdzhXmO4,off-topic,34.03073799851853,-117.79749341002098
836,@JessOnCJOC I don't get that. Isn't leaving a note the ONLY reaction there? Who hits and runs?,off-topic,34.04792052675619,-117.51661748841312
837,Lord Gaalan ignited his lightsaber; the clover-like growth on the meadow glowed red in its light. The other three Sith a,off-topic,34.1444243942888,-117.30314058658335
838,Imagine sex with that guy. Ick.,off-topic,34.03693780760943,-117.59856145642932
839,"Now Hiring Welder Journeyman - B Pressure in Hinton, AB #oilandgas -&gt; Apply today! #job #hiring http://t.co/1v6GjMiroX",off-topic,33.95224764836659,-117.70170461230798
840,Dreger has the worst timing for important stuff.,off-topic,34.041294191450746,-117.4098578383305
841,Update - State of Local Emergency: The City of Calgary remains in a state of local emergency due to significant... http://t.co/hgyxgPfYIW,on-topic,33.816007156571516,-117.81152026810479
842,"Fucking fuck Urban Outfitters, your online shop gets me every time. Every. Time. #helloislandjewellry",off-topic,34.15194386821664,-117.25989407164293
843,Just woke up and I can hear the rain coming down....like really? How bout no. This is enough.,on-topic,34.03269236389071,-117.1479045405356
844,"Cause its a great day to be alive, I know the suns still shining when i close my eyes",off-topic,34.03368087893944,-117.92913244248089
845,@jeanniedixon the water is 3 to 4 metres deep in some areas.,on-topic,33.91301824342228,-117.84632047484016
846,"The front door was a #vault-like durasteel portal, a very old-fashioned design that swung out on metal hinges, and Ben be",off-topic,33.93233501690848,-117.7044691860023
847,"People's back yards are gone, houses starting to fall in @ Canmore, AB http://t.co/lNKCSQEVUE",on-topic,34.13888749402672,-117.21324805684546
848,Food truck back in business in #yyc I am almost calling DT back in business. @steakouttruck thanks for lunch! http://t.co/DYP6csrUiN,off-topic,33.8177077757269,-117.13863337004875
849,Oh that booty is nice,off-topic,33.69834872861044,-117.33393595182258
850,@BrookeTrishia Calgary.. Why are you dancing without me!,off-topic,33.897223731541445,-117.24958331476128
851,This is fing nuts!!!! Over an hour and I'm still not at work :(,off-topic,33.70920489153265,-117.41387353606702
852,Customer Relations - Non Profit Donor Services Calgary  - Starting at $13. Apply Now #job #hiring http://t.co/dzLYkAYx7S,off-topic,33.734517770484956,-118.00223906797366
853,Love this place. @ Laurier Lake http://t.co/e6opbFrrjM,off-topic,33.76942912594798,-117.41456946736051
854,@Calvin_Sears Mr McDonald . Big thank you for the  help coming to us in alberta . Truly proud to be part of this company .thank you,on-topic,34.04982824429507,-117.32233331929446
855,#toronto shows up at this time as Trend in Edmonton http://t.co/Di2peZPx0e,off-topic,33.72293942841103,-117.70844727168361
856,"HH-BH.CA kids soccer fundraiser collects over $1,300.00 for Red Cross Relief Fund. Great job kids &amp; Parents. #yychelps #yycflood",on-topic,34.131460446962606,-117.3987166331382
857,@TheRealJEatz depends if he is handicap the of course but if he is just a dumbass kid that's stupid. Have fun diying faggot,off-topic,34.03820471789774,-117.61571362533135
858,"During those nights, he often awoke to a sense of worry or a beep from Shaker to see eyes gleaming from the other witle",off-topic,33.738726864520025,-117.5914087385672
859,"rt had been a Corellian corvette, the Tantive 1 V Long and narrow, with a bow like a sledgehammer head turned sideways a",off-topic,33.99837722974924,-117.70405811879421
